5755	10000
5156	1	1.0
5156	2	1.0
5156	4	1.0
5156	6	1.0
5156	7	1.0
5156	9	1.0
5156	14	1.0
5156	18	1.0
5156	19	1.0
5156	27	2.0
5156	37	1.0
5156	45	1.0
5156	48	1.0
5156	52	1.0
5156	57	1.0
5156	74	1.0
5156	79	1.0
5156	81	1.0
5156	116	1.0
5156	119	1.0
5156	162	1.0
5156	221	1.0
5156	224	1.0
5156	325	1.0
5156	401	1.0
5156	415	1.0
5156	853	1.0
5156	1294	1.0
5156	1604	1.0
5156	3203	1.0
5157	0	1.0
5157	1	1.0
5157	2	1.0
5157	4	1.0
5157	6	1.0
5157	10	1.0
5157	15	2.0
5157	18	1.0
5157	19	1.0
5157	32	1.0
5157	33	1.0
5157	45	1.0
5157	49	1.0
5157	74	1.0
5157	117	1.0
5157	119	1.0
5157	162	1.0
5157	170	1.0
5157	173	1.0
5157	221	1.0
5157	224	1.0
5157	415	1.0
5157	474	1.0
5157	773	2.0
5157	1604	1.0
5157	1990	1.0
5157	3203	1.0
5158	0	1.0
5158	1	1.0
5158	2	1.0
5158	4	1.0
5158	8	1.0
5158	11	1.0
5158	12	1.0
5158	14	1.0
5158	28	1.0
5158	36	1.0
5158	39	1.0
5158	40	1.0
5158	48	1.0
5158	51	1.0
5158	66	1.0
5158	82	1.0
5158	94	1.0
5158	95	1.0
5158	117	1.0
5158	168	1.0
5158	176	1.0
5158	187	1.0
5158	253	1.0
5158	389	1.0
5158	401	1.0
5158	753	1.0
5158	853	1.0
5158	1764	1.0
5158	9267	1.0
5159	0	2.0
5159	1	1.0
5159	2	1.0
5159	3	1.0
5159	5	1.0
5159	6	1.0
5159	8	1.0
5159	10	1.0
5159	11	1.0
5159	12	1.0
5159	25	1.0
5159	34	1.0
5159	35	1.0
5159	43	1.0
5159	45	1.0
5159	50	1.0
5159	68	1.0
5159	77	1.0
5159	78	1.0
5159	87	1.0
5159	124	1.0
5159	184	1.0
5159	191	1.0
5159	321	1.0
5159	560	1.0
5159	1165	1.0
5159	6751	1.0
5160	1	1.0
5160	2	1.0
5160	3	1.0
5160	4	1.0
5160	5	1.0
5160	6	1.0
5160	8	1.0
5160	12	1.0
5160	13	1.0
5160	14	1.0
5160	24	1.0
5160	36	1.0
5160	45	1.0
5160	48	1.0
5160	66	1.0
5160	77	1.0
5160	82	1.0
5160	87	1.0
5160	117	1.0
5160	168	1.0
5160	176	1.0
5160	187	1.0
5160	191	1.0
5160	253	1.0
5160	321	1.0
5160	401	1.0
5160	560	1.0
5160	753	1.0
5160	853	1.0
5160	1764	1.0
5160	6751	1.0
5161	0	1.0
5161	1	1.0
5161	2	1.0
5161	3	1.0
5161	4	1.0
5161	5	1.0
5161	6	1.0
5161	7	1.0
5161	9	1.0
5161	11	1.0
5161	13	1.0
5161	18	1.0
5161	19	1.0
5161	29	1.0
5161	36	1.0
5161	43	1.0
5161	45	1.0
5161	60	1.0
5161	64	1.0
5161	100	1.0
5161	105	1.0
5161	124	1.0
5161	175	1.0
5161	184	1.0
5161	191	1.0
5161	356	1.0
5161	560	1.0
5161	682	1.0
5161	1165	1.0
5161	9280	1.0
5162	0	2.0
5162	1	1.0
5162	2	1.0
5162	4	1.0
5162	7	1.0
5162	8	1.0
5162	9	1.0
5162	10	1.0
5162	11	1.0
5162	28	1.0
5162	36	1.0
5162	39	1.0
5162	40	1.0
5162	43	1.0
5162	53	1.0
5162	71	1.0
5162	80	1.0
5162	93	1.0
5162	102	1.0
5162	103	1.0
5162	109	1.0
5162	166	1.0
5162	175	1.0
5162	311	1.0
5162	354	1.0
5162	356	1.0
5162	795	1.0
5162	7101	1.0
5163	0	2.0
5163	1	1.0
5163	2	1.0
5163	3	1.0
5163	6	1.0
5163	8	1.0
5163	10	1.0
5163	11	1.0
5163	12	1.0
5163	25	1.0
5163	34	1.0
5163	35	1.0
5163	43	1.0
5163	49	1.0
5163	51	1.0
5163	70	1.0
5163	84	1.0
5163	88	1.0
5163	91	1.0
5163	127	1.0
5163	161	1.0
5163	166	1.0
5163	298	1.0
5163	311	1.0
5163	339	1.0
5163	677	1.0
5163	8139	1.0
5163	9454	1.0
5164	0	2.0
5164	1	1.0
5164	2	1.0
5164	3	1.0
5164	4	1.0
5164	5	1.0
5164	6	1.0
5164	7	1.0
5164	10	1.0
5164	11	1.0
5164	18	1.0
5164	19	1.0
5164	42	1.0
5164	48	1.0
5164	50	1.0
5164	69	1.0
5164	90	1.0
5164	97	1.0
5164	107	1.0
5164	115	1.0
5164	130	1.0
5164	132	1.0
5164	237	1.0
5164	314	1.0
5164	347	1.0
5164	674	1.0
5164	2063	1.0
5164	8913	1.0
5165	0	1.0
5165	1	1.0
5165	2	1.0
5165	3	1.0
5165	4	1.0
5165	5	1.0
5165	6	1.0
5165	10	1.0
5165	13	1.0
5165	18	1.0
5165	19	1.0
5165	24	1.0
5165	34	1.0
5165	35	1.0
5165	42	1.0
5165	43	1.0
5165	49	1.0
5165	70	1.0
5165	88	1.0
5165	90	1.0
5165	97	1.0
5165	115	1.0
5165	127	1.0
5165	166	1.0
5165	237	1.0
5165	311	1.0
5165	339	1.0
5165	347	1.0
5165	677	1.0
5165	2063	1.0
5165	8139	1.0
5166	0	1.0
5166	1	1.0
5166	2	1.0
5166	3	1.0
5166	4	1.0
5166	5	1.0
5166	6	1.0
5166	7	1.0
5166	9	1.0
5166	10	1.0
5166	18	1.0
5166	19	1.0
5166	27	1.0
5166	36	1.0
5166	42	1.0
5166	43	1.0
5166	52	1.0
5166	71	1.0
5166	80	1.0
5166	90	1.0
5166	97	1.0
5166	103	1.0
5166	115	1.0
5166	166	1.0
5166	175	1.0
5166	237	1.0
5166	311	1.0
5166	347	1.0
5166	356	1.0
5166	2063	1.0
5166	7101	1.0
5167	1	1.0
5167	2	1.0
5167	3	1.0
5167	4	1.0
5167	5	1.0
5167	6	1.0
5167	7	1.0
5167	9	1.0
5167	13	1.0
5167	18	1.0
5167	19	1.0
5167	29	1.0
5167	36	1.0
5167	41	1.0
5167	42	1.0
5167	43	1.0
5167	60	1.0
5167	64	1.0
5167	90	1.0
5167	97	1.0
5167	104	1.0
5167	115	1.0
5167	124	1.0
5167	175	1.0
5167	184	1.0
5167	237	1.0
5167	347	1.0
5167	356	1.0
5167	682	1.0
5167	1165	1.0
5167	2063	1.0
5168	1	1.0
5168	2	1.0
5168	3	1.0
5168	4	1.0
5168	5	1.0
5168	6	1.0
5168	14	1.0
5168	18	1.0
5168	19	1.0
5168	36	1.0
5168	42	1.0
5168	48	1.0
5168	66	1.0
5168	82	1.0
5168	90	1.0
5168	97	1.0
5168	115	1.0
5168	117	2.0
5168	168	1.0
5168	173	1.0
5168	176	1.0
5168	187	1.0
5168	237	1.0
5168	253	1.0
5168	347	1.0
5168	401	1.0
5168	753	1.0
5168	853	1.0
5168	1764	1.0
5168	2063	1.0
5169	0	1.0
5169	1	1.0
5169	2	1.0
5169	4	1.0
5169	7	1.0
5169	8	1.0
5169	9	1.0
5169	11	1.0
5169	12	1.0
5169	28	1.0
5169	37	1.0
5169	39	1.0
5169	40	1.0
5169	43	1.0
5169	53	1.0
5169	76	1.0
5169	79	1.0
5169	85	1.0
5169	112	1.0
5169	117	1.0
5169	123	1.0
5169	124	1.0
5169	168	1.0
5169	184	1.0
5169	260	1.0
5169	334	1.0
5169	348	1.0
5169	671	1.0
5169	1165	1.0
5169	7242	1.0
5170	0	2.0
5170	1	1.0
5170	2	1.0
5170	3	1.0
5170	5	1.0
5170	6	1.0
5170	10	1.0
5170	11	1.0
5170	18	1.0
5170	19	1.0
5170	25	1.0
5170	34	1.0
5170	35	1.0
5170	47	1.0
5170	49	1.0
5170	56	1.0
5170	61	1.0
5170	98	1.0
5170	128	1.0
5170	131	1.0
5170	147	1.0
5170	159	1.0
5170	249	1.0
5170	567	1.0
5170	607	1.0
5170	1044	1.0
5170	5788	1.0
5170	7262	1.0
5170	7421	1.0
5171	1	1.0
5171	2	1.0
5171	3	1.0
5171	4	1.0
5171	5	1.0
5171	6	1.0
5171	7	1.0
5171	9	1.0
5171	13	1.0
5171	18	1.0
5171	19	1.0
5171	24	1.0
5171	37	1.0
5171	43	1.0
5171	47	1.0
5171	61	1.0
5171	76	1.0
5171	79	1.0
5171	117	1.0
5171	123	1.0
5171	124	1.0
5171	128	1.0
5171	168	1.0
5171	184	1.0
5171	334	1.0
5171	348	1.0
5171	1044	1.0
5171	1165	1.0
5171	5788	1.0
5171	7262	1.0
5171	7421	1.0
5172	0	1.0
5172	1	1.0
5172	2	1.0
5172	4	1.0
5172	7	1.0
5172	8	1.0
5172	9	1.0
5172	11	1.0
5172	13	1.0
5172	28	1.0
5172	29	1.0
5172	38	1.0
5172	39	1.0
5172	40	1.0
5172	42	1.0
5172	56	1.0
5172	63	1.0
5172	92	1.0
5172	135	1.0
5172	139	1.0
5172	147	1.0
5172	159	1.0
5172	172	1.0
5172	379	1.0
5172	607	1.0
5172	2085	1.0
5172	4086	1.0
5172	4884	1.0
5172	8859	1.0
5173	0	2.0
5173	1	1.0
5173	2	1.0
5173	3	1.0
5173	6	1.0
5173	8	1.0
5173	10	1.0
5173	11	1.0
5173	15	1.0
5173	25	1.0
5173	34	1.0
5173	35	1.0
5173	37	1.0
5173	47	1.0
5173	75	1.0
5173	99	1.0
5173	160	1.0
5173	167	1.0
5173	169	1.0
5173	181	1.0
5173	364	1.0
5173	437	1.0
5173	5468	1.0
5173	6000	1.0
5173	7923	1.0
5173	7999	1.0
5173	8190	1.0
5173	8419	1.0
5173	9759	1.0
5174	1	1.0
5174	2	1.0
5174	3	1.0
5174	4	1.0
5174	6	1.0
5174	7	1.0
5174	8	1.0
5174	9	1.0
5174	13	2.0
5174	24	1.0
5174	29	1.0
5174	38	1.0
5174	47	1.0
5174	56	1.0
5174	75	1.0
5174	92	1.0
5174	135	1.0
5174	147	1.0
5174	159	1.0
5174	167	1.0
5174	169	1.0
5174	437	1.0
5174	607	1.0
5174	2085	1.0
5174	4086	1.0
5174	4884	1.0
5174	7923	1.0
5174	7999	1.0
5174	8190	1.0
5174	8419	1.0
5175	0	1.0
5175	1	1.0
5175	2	1.0
5175	3	1.0
5175	4	1.0
5175	6	1.0
5175	7	1.0
5175	8	1.0
5175	11	1.0
5175	12	1.0
5175	13	1.0
5175	15	1.0
5175	29	1.0
5175	38	1.0
5175	47	1.0
5175	72	1.0
5175	113	1.0
5175	177	1.0
5175	181	1.0
5175	185	1.0
5175	195	1.0
5175	370	1.0
5175	1912	1.0
5175	1920	1.0
5175	2080	1.0
5175	2325	1.0
5175	5468	1.0
5175	6000	1.0
5175	9718	1.0
5176	1	1.0
5176	2	1.0
5176	3	1.0
5176	4	1.0
5176	6	1.0
5176	7	1.0
5176	8	1.0
5176	9	1.0
5176	12	1.0
5176	13	1.0
5176	27	1.0
5176	29	1.0
5176	38	1.0
5176	47	1.0
5176	52	1.0
5176	56	1.0
5176	72	1.0
5176	92	1.0
5176	135	1.0
5176	147	1.0
5176	159	1.0
5176	195	1.0
5176	370	1.0
5176	607	1.0
5176	1912	1.0
5176	1920	1.0
5176	2080	1.0
5176	2085	1.0
5176	2325	1.0
5176	4086	1.0
5176	4884	1.0
5177	1	1.0
5177	2	1.0
5177	3	1.0
5177	4	1.0
5177	6	1.0
5177	7	1.0
5177	8	1.0
5177	9	1.0
5177	12	1.0
5177	37	1.0
5177	43	1.0
5177	47	1.0
5177	58	1.0
5177	72	1.0
5177	76	1.0
5177	79	1.0
5177	117	1.0
5177	123	1.0
5177	124	1.0
5177	149	1.0
5177	168	1.0
5177	184	1.0
5177	195	1.0
5177	334	1.0
5177	348	1.0
5177	370	1.0
5177	1165	1.0
5177	1912	1.0
5177	1920	1.0
5177	2080	1.0
5177	2325	1.0
5178	1	1.0
5178	2	1.0
5178	3	1.0
5178	4	1.0
5178	6	1.0
5178	8	1.0
5178	12	1.0
5178	14	1.0
5178	36	1.0
5178	47	1.0
5178	48	1.0
5178	66	1.0
5178	72	1.0
5178	82	1.0
5178	117	1.0
5178	168	1.0
5178	176	1.0
5178	187	1.0
5178	195	1.0
5178	201	1.0
5178	253	1.0
5178	270	1.0
5178	370	1.0
5178	401	1.0
5178	753	1.0
5178	853	1.0
5178	1764	1.0
5178	1912	1.0
5178	1920	1.0
5178	2080	1.0
5178	2325	1.0
5179	0	1.0
5179	1	1.0
5179	2	1.0
5179	3	1.0
5179	4	1.0
5179	6	1.0
5179	8	1.0
5179	10	1.0
5179	12	1.0
5179	15	2.0
5179	32	1.0
5179	33	1.0
5179	47	1.0
5179	49	1.0
5179	72	1.0
5179	170	1.0
5179	195	1.0
5179	322	1.0
5179	362	1.0
5179	370	1.0
5179	474	1.0
5179	773	2.0
5179	1912	1.0
5179	1920	1.0
5179	1990	1.0
5179	2080	1.0
5179	2325	1.0
5180	0	1.0
5180	1	1.0
5180	3	1.0
5180	4	1.0
5180	5	1.0
5180	7	1.0
5180	11	1.0
5180	14	1.0
5180	22	1.0
5180	30	1.0
5180	31	1.0
5180	38	1.0
5180	48	1.0
5180	153	1.0
5180	207	1.0
5180	316	1.0
5180	322	1.0
5180	401	1.0
5180	853	1.0
5180	1174	1.0
5180	7531	1.0
5180	8887	1.0
5181	0	1.0
5181	1	1.0
5181	3	1.0
5181	4	1.0
5181	5	1.0
5181	10	1.0
5181	15	2.0
5181	22	1.0
5181	30	1.0
5181	31	1.0
5181	32	1.0
5181	33	1.0
5181	49	1.0
5181	170	1.0
5181	374	1.0
5181	440	1.0
5181	474	1.0
5181	773	2.0
5181	1990	1.0
5181	7531	1.0
5182	2	1.0
5182	22	1.0
5182	47	1.0
5182	62	1.0
5182	154	1.0
5182	155	1.0
5182	183	1.0
5182	8165	2.0
5183	0	1.0
5183	2	1.0
5183	6	1.0
5183	8	1.0
5183	11	1.0
5183	12	1.0
5183	26	1.0
5183	38	1.0
5183	54	1.0
5183	62	1.0
5183	151	1.0
5183	152	1.0
5183	156	1.0
5183	165	1.0
5183	182	1.0
5183	5393	1.0
5183	7643	2.0
5183	9506	1.0
5184	0	2.0
5184	1	1.0
5184	2	1.0
5184	3	1.0
5184	4	1.0
5184	5	1.0
5184	6	1.0
5184	8	1.0
5184	10	1.0
5184	11	1.0
5184	12	1.0
5184	15	1.0
5184	20	1.0
5184	32	1.0
5184	33	1.0
5184	46	1.0
5184	118	1.0
5184	145	1.0
5184	146	1.0
5184	157	1.0
5184	163	1.0
5184	352	1.0
5184	646	1.0
5184	1084	2.0
5184	2624	1.0
5184	2800	1.0
5184	2996	1.0
5184	6840	1.0
5185	0	2.0
5185	1	1.0
5185	2	1.0
5185	3	1.0
5185	4	1.0
5185	5	1.0
5185	6	1.0
5185	7	1.0
5185	8	1.0
5185	9	1.0
5185	10	1.0
5185	11	1.0
5185	12	1.0
5185	14	1.0
5185	17	1.0
5185	42	1.0
5185	44	1.0
5185	97	1.0
5185	110	1.0
5185	116	1.0
5185	120	1.0
5185	134	1.0
5185	174	1.0
5185	381	1.0
5185	515	1.0
5185	1233	1.0
5185	1480	1.0
5185	6428	1.0
5185	7174	1.0
5185	7345	1.0
5186	0	1.0
5186	1	1.0
5186	2	1.0
5186	3	1.0
5186	4	1.0
5186	5	1.0
5186	6	1.0
5186	8	1.0
5186	10	1.0
5186	12	1.0
5186	13	1.0
5186	15	1.0
5186	20	1.0
5186	24	1.0
5186	32	1.0
5186	33	1.0
5186	42	1.0
5186	46	1.0
5186	97	1.0
5186	118	1.0
5186	120	1.0
5186	134	1.0
5186	146	1.0
5186	515	1.0
5186	1084	2.0
5186	2624	1.0
5186	2800	1.0
5186	2996	1.0
5186	7174	1.0
5186	7345	1.0
5187	0	1.0
5187	1	1.0
5187	2	1.0
5187	3	1.0
5187	4	1.0
5187	5	1.0
5187	6	1.0
5187	7	1.0
5187	8	1.0
5187	9	1.0
5187	11	1.0
5187	12	1.0
5187	13	1.0
5187	14	1.0
5187	17	1.0
5187	29	1.0
5187	37	1.0
5187	44	1.0
5187	73	1.0
5187	79	1.0
5187	86	1.0
5187	96	1.0
5187	106	1.0
5187	129	1.0
5187	372	1.0
5187	395	1.0
5187	449	1.0
5187	1480	1.0
5187	1646	1.0
5187	4806	1.0
5188	0	2.0
5188	1	1.0
5188	2	1.0
5188	3	1.0
5188	4	1.0
5188	5	1.0
5188	6	1.0
5188	7	1.0
5188	9	1.0
5188	10	1.0
5188	11	1.0
5188	18	1.0
5188	19	1.0
5188	53	1.0
5188	56	1.0
5188	59	1.0
5188	81	1.0
5188	83	1.0
5188	108	1.0
5188	119	1.0
5188	121	1.0
5188	147	1.0
5188	258	1.0
5188	383	1.0
5188	416	1.0
5188	869	1.0
5188	1880	1.0
5188	7072	1.0
5188	7412	1.0
5189	1	1.0
5189	2	1.0
5189	3	1.0
5189	4	1.0
5189	5	1.0
5189	6	1.0
5189	7	1.0
5189	9	1.0
5189	13	2.0
5189	14	1.0
5189	17	1.0
5189	18	1.0
5189	19	1.0
5189	24	1.0
5189	29	1.0
5189	37	1.0
5189	44	1.0
5189	53	1.0
5189	73	1.0
5189	79	1.0
5189	83	1.0
5189	96	1.0
5189	119	1.0
5189	258	1.0
5189	449	1.0
5189	869	1.0
5189	1480	1.0
5189	4806	1.0
5189	7072	1.0
5189	7412	1.0
5190	0	1.0
5190	1	1.0
5190	2	1.0
5190	4	1.0
5190	7	1.0
5190	8	1.0
5190	9	1.0
5190	11	1.0
5190	12	1.0
5190	13	1.0
5190	28	1.0
5190	29	1.0
5190	39	1.0
5190	40	1.0
5190	49	1.0
5190	53	1.0
5190	56	1.0
5190	66	1.0
5190	67	1.0
5190	95	1.0
5190	101	1.0
5190	121	1.0
5190	147	1.0
5190	308	1.0
5190	416	1.0
5190	550	1.0
5190	608	1.0
5190	996	1.0
5190	1603	1.0
5190	4752	1.0
5191	0	2.0
5191	1	1.0
5191	2	1.0
5191	3	1.0
5191	5	1.0
5191	6	1.0
5191	8	1.0
5191	10	1.0
5191	11	1.0
5191	12	1.0
5191	25	1.0
5191	34	1.0
5191	35	1.0
5191	48	1.0
5191	49	1.0
5191	65	1.0
5191	68	1.0
5191	74	1.0
5191	87	1.0
5191	114	1.0
5191	163	1.0
5191	583	1.0
5191	631	1.0
5191	872	1.0
5191	1323	1.0
5191	2429	1.0
5191	5563	1.0
5191	6732	1.0
5191	7026	1.0
5192	1	1.0
5192	2	1.0
5192	3	1.0
5192	4	1.0
5192	5	1.0
5192	6	1.0
5192	7	1.0
5192	8	1.0
5192	9	1.0
5192	12	1.0
5192	13	2.0
5192	24	1.0
5192	29	1.0
5192	49	1.0
5192	56	1.0
5192	66	1.0
5192	67	1.0
5192	74	1.0
5192	87	1.0
5192	121	1.0
5192	147	1.0
5192	163	1.0
5192	308	1.0
5192	416	1.0
5192	583	1.0
5192	608	1.0
5192	1603	1.0
5192	5563	1.0
5192	6732	1.0
5192	7026	1.0
5193	0	1.0
5193	1	1.0
5193	2	1.0
5193	3	1.0
5193	4	1.0
5193	5	1.0
5193	6	1.0
5193	7	1.0
5193	8	1.0
5193	9	1.0
5193	11	1.0
5193	12	1.0
5193	13	1.0
5193	23	1.0
5193	29	1.0
5193	48	1.0
5193	60	1.0
5193	82	1.0
5193	94	1.0
5193	105	1.0
5193	114	1.0
5193	174	1.0
5193	404	1.0
5193	872	1.0
5193	925	1.0
5193	1323	1.0
5193	3126	1.0
5193	5397	1.0
5193	8303	1.0
5194	1	1.0
5194	2	1.0
5194	3	1.0
5194	4	1.0
5194	5	1.0
5194	6	1.0
5194	7	1.0
5194	8	1.0
5194	9	1.0
5194	12	1.0
5194	13	1.0
5194	23	1.0
5194	27	1.0
5194	29	1.0
5194	49	1.0
5194	52	1.0
5194	56	1.0
5194	66	1.0
5194	67	1.0
5194	94	1.0
5194	105	1.0
5194	121	1.0
5194	147	1.0
5194	308	1.0
5194	404	1.0
5194	416	1.0
5194	608	1.0
5194	1603	1.0
5194	3126	1.0
5194	5397	1.0
5194	8303	1.0
5195	0	1.0
5195	1	1.0
5195	2	1.0
5195	3	1.0
5195	4	1.0
5195	5	1.0
5195	6	1.0
5195	7	1.0
5195	9	1.0
5195	11	1.0
5195	18	1.0
5195	19	1.0
5195	21	1.0
5195	23	1.0
5195	27	1.0
5195	48	1.0
5195	57	1.0
5195	71	1.0
5195	77	1.0
5195	78	1.0
5195	102	1.0
5195	114	1.0
5195	563	1.0
5195	872	1.0
5195	1323	1.0
5195	1933	1.0
5195	4792	1.0
5195	6496	1.0
5195	7385	1.0
5195	9795	1.0
5196	1	1.0
5196	2	1.0
5196	3	1.0
5196	4	1.0
5196	5	1.0
5196	6	1.0
5196	7	1.0
5196	9	1.0
5196	13	1.0
5196	18	1.0
5196	19	1.0
5196	23	1.0
5196	29	1.0
5196	41	1.0
5196	49	1.0
5196	56	1.0
5196	66	1.0
5196	67	1.0
5196	77	1.0
5196	102	1.0
5196	104	1.0
5196	121	1.0
5196	147	1.0
5196	308	1.0
5196	416	1.0
5196	608	1.0
5196	1603	1.0
5196	1933	1.0
5196	4792	1.0
5196	6496	1.0
5196	7385	1.0
5197	0	1.0
5197	1	1.0
5197	2	1.0
5197	4	1.0
5197	7	1.0
5197	8	1.0
5197	9	1.0
5197	11	1.0
5197	12	1.0
5197	21	1.0
5197	28	1.0
5197	39	1.0
5197	40	1.0
5197	41	1.0
5197	42	1.0
5197	48	1.0
5197	64	1.0
5197	70	1.0
5197	84	1.0
5197	89	1.0
5197	100	1.0
5197	114	1.0
5197	256	1.0
5197	872	1.0
5197	1323	1.0
5197	1474	1.0
5197	4567	1.0
5197	8628	1.0
5197	9097	1.0
5198	0	2.0
5198	1	1.0
5198	2	1.0
5198	3	1.0
5198	5	1.0
5198	6	1.0
5198	10	1.0
5198	11	1.0
5198	16	1.0
5198	18	1.0
5198	19	1.0
5198	23	1.0
5198	25	1.0
5198	34	1.0
5198	35	1.0
5198	37	1.0
5198	69	1.0
5198	80	1.0
5198	90	1.0
5198	93	1.0
5198	103	1.0
5198	268	1.0
5198	412	1.0
5198	587	1.0
5198	945	1.0
5198	3948	1.0
5198	4010	1.0
5199	1	1.0
5199	2	1.0
5199	3	1.0
5199	4	1.0
5199	5	1.0
5199	6	1.0
5199	7	1.0
5199	9	1.0
5199	13	1.0
5199	18	1.0
5199	19	1.0
5199	21	1.0
5199	23	1.0
5199	24	1.0
5199	41	1.0
5199	48	1.0
5199	64	1.0
5199	70	1.0
5199	89	1.0
5199	90	1.0
5199	93	1.0
5199	114	1.0
5199	412	1.0
5199	587	1.0
5199	872	1.0
5199	1323	1.0
5199	1474	1.0
5199	3948	1.0
5199	4010	1.0
5199	4567	1.0
5199	8628	1.0
5200	1	1.0
5200	2	1.0
5200	3	1.0
5200	4	1.0
5200	5	1.0
5200	6	1.0
5200	7	1.0
5200	9	1.0
5200	13	1.0
5200	18	1.0
5200	19	1.0
5200	23	1.0
5200	29	1.0
5200	49	1.0
5200	56	1.0
5200	66	1.0
5200	67	1.0
5200	90	1.0
5200	93	1.0
5200	117	1.0
5200	121	1.0
5200	147	1.0
5200	173	1.0
5200	308	1.0
5200	412	1.0
5200	416	1.0
5200	587	1.0
5200	608	1.0
5200	1603	1.0
5200	3948	1.0
5200	4010	1.0
5201	0	1.0
5201	1	1.0
5201	2	1.0
5201	4	1.0
5201	7	1.0
5201	9	1.0
5201	11	1.0
5201	18	1.0
5201	19	1.0
5201	21	1.0
5201	28	1.0
5201	39	1.0
5201	40	1.0
5201	48	1.0
5201	51	1.0
5201	76	1.0
5201	85	1.0
5201	88	1.0
5201	91	1.0
5201	114	1.0
5201	117	1.0
5201	168	1.0
5201	495	1.0
5201	521	1.0
5201	719	1.0
5201	872	1.0
5201	1323	1.0
5201	1975	1.0
5201	5332	1.0
5201	7391	1.0
5202	0	2.0
5202	1	1.0
5202	2	1.0
5202	8	1.0
5202	10	1.0
5202	11	1.0
5202	12	1.0
5202	16	1.0
5202	23	1.0
5202	25	1.0
5202	28	1.0
5202	34	1.0
5202	35	1.0
5202	39	1.0
5202	40	1.0
5202	50	1.0
5202	61	1.0
5202	98	1.0
5202	107	1.0
5202	115	1.0
5202	130	1.0
5202	486	1.0
5202	609	1.0
5202	653	1.0
5202	996	1.0
5202	1486	1.0
5202	2330	1.0
5202	7617	1.0
5202	9370	1.0
5203	0	2.0
5203	1	1.0
5203	2	1.0
5203	3	1.0
5203	5	1.0
5203	6	1.0
5203	8	1.0
5203	10	1.0
5203	11	1.0
5203	12	1.0
5203	21	1.0
5203	25	1.0
5203	34	1.0
5203	35	1.0
5203	55	1.0
5203	63	1.0
5203	92	1.0
5203	112	1.0
5203	123	1.0
5203	142	1.0
5203	163	1.0
5203	352	1.0
5203	365	1.0
5203	583	1.0
5203	646	1.0
5203	1040	1.0
5203	1261	1.0
5203	5649	1.0
5204	0	1.0
5204	1	1.0
5204	2	1.0
5204	3	1.0
5204	5	1.0
5204	6	1.0
5204	8	1.0
5204	10	1.0
5204	12	1.0
5204	13	1.0
5204	16	1.0
5204	24	1.0
5204	25	1.0
5204	34	1.0
5204	35	1.0
5204	50	1.0
5204	63	1.0
5204	98	1.0
5204	107	1.0
5204	112	1.0
5204	130	1.0
5204	163	1.0
5204	352	1.0
5204	365	1.0
5204	486	1.0
5204	583	1.0
5204	609	1.0
5204	646	1.0
5204	653	1.0
5204	1486	1.0
5204	7617	1.0
5205	1	1.0
5205	2	1.0
5205	3	1.0
5205	4	1.0
5205	5	1.0
5205	6	1.0
5205	7	1.0
5205	8	1.0
5205	9	1.0
5205	12	1.0
5205	21	1.0
5205	27	1.0
5205	48	1.0
5205	52	1.0
5205	63	1.0
5205	76	1.0
5205	88	1.0
5205	112	1.0
5205	114	1.0
5205	117	1.0
5205	163	1.0
5205	168	1.0
5205	352	1.0
5205	365	1.0
5205	495	1.0
5205	583	1.0
5205	646	1.0
5205	872	1.0
5205	1323	1.0
5205	5332	1.0
5205	7391	1.0
5206	1	1.0
5206	2	1.0
5206	3	1.0
5206	4	1.0
5206	5	1.0
5206	6	1.0
5206	7	1.0
5206	8	1.0
5206	9	1.0
5206	12	1.0
5206	13	1.0
5206	29	1.0
5206	49	1.0
5206	56	1.0
5206	63	1.0
5206	66	1.0
5206	67	1.0
5206	112	1.0
5206	121	1.0
5206	147	1.0
5206	163	1.0
5206	188	1.0
5206	271	1.0
5206	308	1.0
5206	352	1.0
5206	365	1.0
5206	416	1.0
5206	583	1.0
5206	608	1.0
5206	646	1.0
5206	1603	1.0
5207	1	1.0
5207	2	1.0
5207	3	1.0
5207	4	1.0
5207	5	1.0
5207	6	1.0
5207	7	1.0
5207	8	1.0
5207	9	1.0
5207	12	1.0
5207	13	1.0
5207	14	1.0
5207	17	1.0
5207	29	1.0
5207	37	1.0
5207	44	1.0
5207	63	1.0
5207	73	1.0
5207	79	1.0
5207	96	1.0
5207	112	1.0
5207	163	1.0
5207	201	1.0
5207	270	1.0
5207	352	1.0
5207	365	1.0
5207	449	1.0
5207	583	1.0
5207	646	1.0
5207	1480	1.0
5207	4806	1.0
5208	0	1.0
5208	1	1.0
5208	2	1.0
5208	3	1.0
5208	4	1.0
5208	5	1.0
5208	6	1.0
5208	8	1.0
5208	10	1.0
5208	12	1.0
5208	15	1.0
5208	20	1.0
5208	32	1.0
5208	33	1.0
5208	46	1.0
5208	63	1.0
5208	112	1.0
5208	118	1.0
5208	146	1.0
5208	163	1.0
5208	245	1.0
5208	340	1.0
5208	352	1.0
5208	365	1.0
5208	583	1.0
5208	646	1.0
5208	1084	2.0
5208	2624	1.0
5208	2800	1.0
5208	2996	1.0
5209	0	1.0
5209	1	1.0
5209	2	1.0
5209	3	1.0
5209	4	1.0
5209	5	1.0
5209	6	1.0
5209	7	1.0
5209	9	1.0
5209	11	1.0
5209	14	1.0
